,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-03 00:00:00+00:00,40.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
1,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-07 00:00:00+00:00,58.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
2,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-10 00:00:00+00:00,25.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
3,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-14 00:00:00+00:00,50.4,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
4,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-17 00:00:00+00:00,73.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
5,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-21 00:00:00+00:00,81.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
6,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-24 00:00:00+00:00,111.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
7,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-27 00:00:00+00:00,192.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
8,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-04-30 00:00:00+00:00,155.4,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
9,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-03 00:00:00+00:00,120.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
10,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-08 00:00:00+00:00,105.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
11,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-13 00:00:00+00:00,98.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
12,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-21 00:00:00+00:00,134.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
13,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-24 00:00:00+00:00,74.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
14,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-28 00:00:00+00:00,82.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
15,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-05-30 00:00:00+00:00,161.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
16,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-03 00:00:00+00:00,103.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
17,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-07 00:00:00+00:00,110.6,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
18,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-17 00:00:00+00:00,235.2,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
19,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-21 00:00:00+00:00,219.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
20,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-24 00:00:00+00:00,139.2,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
21,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-27 00:00:00+00:00,266.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
22,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-06-30 00:00:00+00:00,213.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
23,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-01 00:00:00+00:00,110.4,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
24,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-05 00:00:00+00:00,223.6,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
25,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-09 00:00:00+00:00,324.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
26,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-12 00:00:00+00:00,307.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
27,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-14 00:00:00+00:00,767.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
28,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-15 00:00:00+00:00,319.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
29,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-19 00:00:00+00:00,464.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
30,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-22 00:00:00+00:00,901.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
31,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-26 00:00:00+00:00,818.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
32,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-07-29 00:00:00+00:00,68.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
33,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-04 00:00:00+00:00,896.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
34,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-08 00:00:00+00:00,1921.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
35,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-11 00:00:00+00:00,762.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
36,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-15 00:00:00+00:00,1060.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
37,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-18 00:00:00+00:00,1128.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
38,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-21 00:00:00+00:00,155.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
39,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-23 00:00:00+00:00,55.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
40,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-26 00:00:00+00:00,1329.3,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
41,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-28 00:00:00+00:00,1385.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
42,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-08-31 00:00:00+00:00,634.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
43,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-04 00:00:00+00:00,639.9,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
44,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-08 00:00:00+00:00,589.6,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
45,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-11 00:00:00+00:00,743.6,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
46,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-18 00:00:00+00:00,1319.9,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
47,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-22 00:00:00+00:00,893.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
48,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-25 00:00:00+00:00,889.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
49,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-09-30 00:00:00+00:00,552.4,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
50,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-03 00:00:00+00:00,880.2,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
51,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-06 00:00:00+00:00,480.9,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
52,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-10 00:00:00+00:00,879.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
53,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-12 00:00:00+00:00,591.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
54,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-16 00:00:00+00:00,969.4,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
55,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-18 00:00:00+00:00,318.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
56,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-20 00:00:00+00:00,31.9,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
57,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-23 00:00:00+00:00,30.9,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
58,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-10-27 00:00:00+00:00,508.5,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
59,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-11-06 00:00:00+00:00,9.1,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
60,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-11-17 00:00:00+00:00,188.8,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
61,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-11-21 00:00:00+00:00,31.0,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
62,Sediment Concentration.Measured@TH_011903_[Chiang Khan],011903,Chiang Khan,Sediment Concentration,1967-11-24 00:00:00+00:00,30.7,Mekong,17.900260925293,101.669891357422,ppm,TH,Thailand,4 times p/month,7,7 days
