,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-07 00:00:00+00:00,166.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
1,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-12 00:00:00+00:00,31.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
2,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-14 00:00:00+00:00,31.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
3,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-17 00:00:00+00:00,100.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
4,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-21 00:00:00+00:00,34.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
5,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-04-26 00:00:00+00:00,48.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
6,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-05-05 00:00:00+00:00,39.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
7,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-05-24 00:00:00+00:00,62.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
8,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-05-29 00:00:00+00:00,59.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
9,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-06-07 00:00:00+00:00,53.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
10,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-06-12 00:00:00+00:00,98.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
11,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-06-21 00:00:00+00:00,108.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
12,Sediment Concentration.Measured@TH_013101_[Nakhon Phanom],013101,Nakhon Phanom,Sediment Concentration,1972-06-26 00:00:00+00:00,80.0,Mekong,17.4253692626953,104.773933410645,ppm,TH,Thailand,4 times p/month,7,8 days
