,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-10 00:00:00+00:00,262.93,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
1,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-13 00:00:00+00:00,77.11,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
2,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-17 00:00:00+00:00,222.59,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
3,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-20 00:00:00+00:00,21.6,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
4,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-23 00:00:00+00:00,85.79,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
5,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-05-26 00:00:00+00:00,129.48,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
6,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-01 00:00:00+00:00,113.6,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
7,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-05 00:00:00+00:00,122.27,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
8,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-09 00:00:00+00:00,452.71,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
9,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-12 00:00:00+00:00,136.76,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
10,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-15 00:00:00+00:00,114.63,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
11,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-19 00:00:00+00:00,187.18,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
12,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-22 00:00:00+00:00,196.28,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
13,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-06-25 00:00:00+00:00,87.84,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
14,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-18 00:00:00+00:00,1153.12,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
15,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-20 00:00:00+00:00,641.01,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
16,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-21 00:00:00+00:00,554.89,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
17,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-23 00:00:00+00:00,1268.85,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
18,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-25 00:00:00+00:00,1418.49,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
19,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-26 00:00:00+00:00,1387.28,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
20,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-07-29 00:00:00+00:00,1036.34,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
21,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-08-01 00:00:00+00:00,539.93,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
22,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-07 00:00:00+00:00,89.78,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
23,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-12 00:00:00+00:00,217.7,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
24,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-16 00:00:00+00:00,126.75,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
25,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-19 00:00:00+00:00,126.75,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
26,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-21 00:00:00+00:00,146.54,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
27,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-23 00:00:00+00:00,112.57,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
28,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-25 00:00:00+00:00,119.33,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
29,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-27 00:00:00+00:00,126.89,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
30,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1966-12-31 00:00:00+00:00,117.61,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
31,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-03 00:00:00+00:00,165.84,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
32,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-05 00:00:00+00:00,120.23,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
33,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-19 00:00:00+00:00,154.2,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
34,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-21 00:00:00+00:00,84.36,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
35,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-23 00:00:00+00:00,61.8,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
36,Sediment Concentration.Measured@TH_013801_[Khong Chiam],013801,Khong Chiam,Sediment Concentration,1967-01-27 00:00:00+00:00,99.39,Mekong,15.3220901489258,105.493476867676,ppm,TH,Thailand,4 times p/month,7,7 days
