,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-01-06 17:00:00+00:00,565.161,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
1,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-01-13 17:00:00+00:00,2103.186,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
2,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-01-20 17:00:00+00:00,1915.475,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
3,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-01-27 17:00:00+00:00,1785.681,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
4,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-02-03 17:00:00+00:00,1503.32,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
5,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-02-10 17:00:00+00:00,1444.743,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
6,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-02-17 17:00:00+00:00,1338.195,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
7,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-02-24 17:00:00+00:00,1253.888,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
8,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-03-03 17:00:00+00:00,1072.931,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
9,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-03-10 17:00:00+00:00,1073.933,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
10,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-03-17 17:00:00+00:00,893.018,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
11,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-03-24 17:00:00+00:00,952.455,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
12,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-04-06 17:00:00+00:00,1288.013,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
13,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-04-16 17:00:00+00:00,1672.844,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
14,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-04-21 17:00:00+00:00,1349.479,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
15,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-04-28 17:00:00+00:00,1498.068,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
16,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-05-05 17:00:00+00:00,1587.465,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
17,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-05-12 17:00:00+00:00,1639.987,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
18,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-05-19 17:00:00+00:00,2436.062,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
19,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-05-26 17:00:00+00:00,2316.41,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
20,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-06-02 17:00:00+00:00,2775.556,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
21,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-06-09 17:00:00+00:00,4200.097,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
22,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-06-16 17:00:00+00:00,3471.918,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
23,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-06-23 17:00:00+00:00,3058.036,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
24,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-07-02 17:00:00+00:00,4096.167,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
25,Discharge.Measured DSMP@TH_011903_[Chiang Khan],011903,Chiang Khan,Discharge,2009-07-14 17:00:00+00:00,8719.081,Mekong,17.900260925293,101.669891357422,m^3/s,TH,Thailand,Unknown,7,7 days
