,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-06-07 17:00:00+00:00,7949.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
1,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-07-07 17:00:00+00:00,25560.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
2,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-07-14 17:00:00+00:00,22655.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
3,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-07-20 17:00:00+00:00,16153.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
4,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-07-26 17:00:00+00:00,32424.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
5,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-08-06 17:00:00+00:00,39661.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
6,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-08-09 17:00:00+00:00,45819.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
7,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-08-23 17:00:00+00:00,38963.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
8,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-08-26 17:00:00+00:00,36763.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
9,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-09-06 17:00:00+00:00,33240.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
10,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-09-09 17:00:00+00:00,42537.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
11,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-09-19 17:00:00+00:00,45366.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
12,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-09-22 17:00:00+00:00,49914.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
13,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-10-07 17:00:00+00:00,39155.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
14,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-10-10 17:00:00+00:00,35310.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
15,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-10-21 17:00:00+00:00,29507.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
16,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-10-25 17:00:00+00:00,22486.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
17,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-11-10 17:00:00+00:00,17844.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
18,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-11-25 17:00:00+00:00,9846.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
19,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-12-09 17:00:00+00:00,6656.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
20,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2011-12-23 17:00:00+00:00,5979.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
21,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-01-14 17:00:00+00:00,4182.51,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
22,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-01-24 17:00:00+00:00,3936.35,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
23,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-02-10 17:00:00+00:00,3212.92,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
24,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-02-21 17:00:00+00:00,3135.39,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
25,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-03-13 17:00:00+00:00,3258.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
26,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-03-22 17:00:00+00:00,3043.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
27,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-04-18 17:00:00+00:00,3560.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
28,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-04-28 17:00:00+00:00,3440.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
29,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-05-15 17:00:00+00:00,3861.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
30,Discharge.Measured DSMP@KH_014501_[Stung Treng],014501,Stung Treng,Discharge,2012-05-23 17:00:00+00:00,5677.0,Mekong,13.5325002670288,105.950187683105,m^3/s,KH,Cambodia,Unknown,7,10 days
