,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-04-20 00:00:00+00:00,175.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
1,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-01 00:00:00+00:00,206.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
2,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-08 00:00:00+00:00,453.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
3,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-15 00:00:00+00:00,240.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
4,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-21 00:00:00+00:00,248.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
5,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-23 00:00:00+00:00,167.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
6,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-26 00:00:00+00:00,205.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
7,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-06-30 00:00:00+00:00,243.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
8,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-03 00:00:00+00:00,250.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
9,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-07 00:00:00+00:00,498.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
10,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-10 00:00:00+00:00,157.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
11,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-14 00:00:00+00:00,149.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
12,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-17 00:00:00+00:00,219.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
13,Sediment Concentration.Measured@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,1972-07-21 00:00:00+00:00,635.0,Mekong,17.8814392089844,102.732200622559,ppm,TH,Thailand,4 times p/month,7,7 days
