,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-01-08 17:00:00+00:00,55.97,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
1,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-01-22 17:00:00+00:00,44.61,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
2,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-02-05 17:00:00+00:00,59.44,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
3,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-02-19 17:00:00+00:00,49.54,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
4,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-03-05 17:00:00+00:00,37.68,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
5,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-03-19 17:00:00+00:00,51.35,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
6,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-04-19 17:00:00+00:00,48.59,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
7,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-04-23 17:00:00+00:00,94.38,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
8,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-04-30 17:00:00+00:00,95.36,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
9,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-05-14 17:00:00+00:00,107.56,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
10,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-05-21 17:00:00+00:00,18.12,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
11,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-05-28 17:00:00+00:00,84.02,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
12,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-06-04 17:00:00+00:00,111.27,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
13,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-06-11 17:00:00+00:00,54.01,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
14,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-06-25 17:00:00+00:00,82.32,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
15,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-07-09 17:00:00+00:00,180.48,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
16,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-07-16 17:00:00+00:00,137.022,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
17,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-07-23 17:00:00+00:00,104.53000000000002,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
18,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-07-30 17:00:00+00:00,81.52799999999999,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
19,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-08-06 17:00:00+00:00,130.426,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
20,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-08-13 17:00:00+00:00,88.99,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
21,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-08-20 17:00:00+00:00,139.7,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
22,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-08-27 17:00:00+00:00,83.698,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
23,Sediment Concentration.Measured DSMP@TH_012001_[Nong Khai],012001,Nong Khai,Sediment Concentration,2009-09-03 17:00:00+00:00,196.964,Mekong,17.8814392089844,102.732200622559,mg/l,TH,Thailand,Unknown,7,7 days
