system:index,B1_max,B1_mean,B1_median,B1_min,B1_stdDev,B2_max,B2_mean,B2_median,B2_min,B2_stdDev,B3_max,B3_mean,B3_median,B3_min,B3_stdDev,B4_max,B4_mean,B4_median,B4_min,B4_stdDev,B5_max,B5_mean,B5_median,B5_min,B5_stdDev,CLOUD_COVER,add_ndssi_max,add_ndssi_mean,add_ndssi_median,add_ndssi_min,add_ndssi_stdDev,add_ndti_max,add_ndti_mean,add_ndti_median,add_ndti_min,add_ndti_stdDev,add_nsmi_max,add_nsmi_mean,add_nsmi_median,add_nsmi_min,add_nsmi_stdDev,add_spm_B4_nechad_max,add_spm_B4_nechad_mean,add_spm_B4_nechad_median,add_spm_B4_nechad_min,add_spm_B4_nechad_stdDev,add_spm_B5_nechad_max,add_spm_B5_nechad_mean,add_spm_B5_nechad_median,add_spm_B5_nechad_min,add_spm_B5_nechad_stdDev,add_tur_B4_nechad_max,add_tur_B4_nechad_mean,add_tur_B4_nechad_median,add_tur_B4_nechad_min,add_tur_B4_nechad_stdDev,add_tur_B5_nechad_max,add_tur_B5_nechad_mean,add_tur_B5_nechad_median,add_tur_B5_nechad_min,add_tur_B5_nechad_stdDev,add_tur_dogliotti_max,add_tur_dogliotti_mean,add_tur_dogliotti_median,add_tur_dogliotti_min,add_tur_dogliotti_stdDev,cloudiness_500m,platform,roi_coverage,station_id,system:time_start,timestamp,.geo
2_LE07_126052_20010711_12,0.023661419878091377,0.020268500809398102,0.021404152099907155,0.002013886454998317,0.003766644567675431,0.03835616655895157,0.032428430675317504,0.0345629951641218,0.004184520142022872,0.007045859544655588,0.04993132233686254,0.04284865686700274,0.045886638198432965,0.006186617075159488,0.008890451285405726,0.032605792578398525,0.02613029591347849,0.028780053109430322,1.2045033697785126E-4,0.007234764133971311,,,,,,10.0,-0.09524555190287283,-0.1775756108662619,-0.16295817781474364,-0.7823914660291942,0.09314584989775607,0.5571638793861456,0.15383180784997497,0.1402041276033212,0.10439323019051754,0.05860406116133375,0.8871366232067387,0.5924863896434126,0.5848766480772878,0.5567555763358569,0.046655566346407266,475.2638644271967,340.6852851273475,377.4432048194342,0.9021422746290646,110.25991745068862,,,,,,338.21287758260087,242.44248144520938,268.6005858657803,0.641993127457617,78.46446312084299,,,,,,490.15598990822,226.5021146314941,244.13606742838942,5.989390172089747,98.57940617654167,0.0,LANDSAT-7,97.10904071234113,039801,9.94820963341E11,2001-07-11T03:09:23.341,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20020103_12,0.02748519570059769,0.022572222206718152,0.023984785752427087,0.0012090116126956055,0.00493157719596764,0.03429599301351508,0.02843107725794228,0.03065103074078761,2.5587599231386397E-4,0.006330616573355467,0.03367914309928442,0.02731768211214007,0.02920478574336702,0.0024705947812949072,0.005898957417214033,0.023157982126623206,0.01641791002407051,0.01652780727027981,0.002729260649921903,0.003125044270705395,,,,,,2.0,0.24792996019021657,0.12083376528335471,0.179415786336508,-0.89032000546571,0.20456400960751572,0.8123024132217745,-0.007212065473609396,-0.024154762341432046,-0.09613214860243038,0.08912815272993796,0.8197083352909704,0.44741532201551987,0.42955298651585977,0.4041289601231304,0.07108482880480475,264.7119539589118,164.54801489261757,164.0774914958943,21.271971978967848,37.8532933701075,,,,,,188.37744331111674,117.09759942387107,116.76276001383616,15.137811631301187,26.93760715873601,,,,,,75.21373134998119,50.24804421353981,53.78301797468134,2.22171574012943,14.283282193793925,0.001899696048632221,LANDSAT-7,94.93142330301798,039801,1.010027319109E12,2002-01-03T03:08:39.109,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126053_20020119_12,0.023114271152143165,0.0192296493581184,0.02022851101462682,9.778611682230286E-4,0.0043253799244790635,0.029667666447858284,0.024966632888095308,0.02690766022174917,6.488822386442108E-4,0.005914304915897481,0.02948340096397713,0.024610012647869058,0.026512107637976092,0.0028886951134249636,0.005523199939162448,0.025513966241988664,0.01944700563167679,0.02054520962733564,0.0019249595643890344,0.0038895794237019834,,,,,,40.0,0.06876088086646297,-0.04349655403222459,-0.004455695555891553,-0.884516872711114,0.16035793148058305,0.633184542488998,0.00761977184819662,-0.008389879064487444,-0.053058564595741854,0.07999052450129297,0.8864687880784505,0.4616023145761832,0.45103510678588093,0.42709745416952594,0.06805604770270181,308.22858609316927,208.42657917395144,221.6206841572007,14.817612423376385,49.003675529347944,,,,,,219.34526240792343,148.32298094465867,157.71232557511965,10.544684146466412,34.87257364470544,,,,,,54.89560683920967,40.34491294959413,44.16313226867073,2.6186536241069076,11.38848132937724,0.009975266702425663,LANDSAT-7,99.28665804788339,039801,1.0114097552E12,2002-01-19T03:09:15.200,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20020220_12,0.022346398416374688,0.018945368528060568,0.01965111743516358,0.006181568926078455,0.0030116508970148012,0.029452961173043916,0.02520588710517848,0.02578215779724793,0.005924387413527674,0.004092818737966416,0.028393030247660468,0.02207396828758697,0.022476201639864545,0.0018071272194535063,0.004551058860283144,0.020339498085349923,0.014859627249122424,0.015593199865859716,0.0012467905647561498,0.0023276591086303176,,,,,,1.0,0.18050461545549143,0.09525345991606247,0.1240581409553486,-0.47689523111988996,0.10701083684773449,0.08653506463253512,-0.06026350645692969,-0.05996695112812858,-0.13351954303382232,0.03348757550419815,0.6476554025667999,0.44074712039031083,0.43908621891019056,0.38822625321407944,0.03636926587585874,218.43317180572703,143.98555035883786,151.9817028988379,9.498248402905787,26.06011617132093,,,,,,155.44399043455243,102.46469585031282,108.15501224624226,6.759255573139003,18.545207284088985,,,,,,50.67571745396693,33.195402513079785,32.753528847155785,1.6047058862666728,9.603282804788833,0.005065856129685922,LANDSAT-7,94.42363816123216,039801,1.014174530252E12,2002-02-20T03:08:50.252,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20020612_12,0.021050226598582352,0.01640553956514915,0.0171103231666995,0.0011564992420459422,0.0038241322453670895,0.034449889639652786,0.028134528981073596,0.02970512823872801,0.004033878209920745,0.005905191249954416,0.04043574301803779,0.03117694900013311,0.03340717026076966,3.9475220748151293E-4,0.009484682027213842,0.034701509932721725,0.025563511133391267,0.025281496415869426,0.01682721090100633,0.0025715149419157793,,,,,,20.0,-0.07269224437344596,-0.22467087533396957,-0.19653093250935966,-0.919744869655629,0.15365933303627327,0.31759789351483414,0.07940963734243571,0.07361285700085289,0.024609673235735013,0.03852231830173869,0.9272698588847754,0.5903728519551799,0.5806738522486921,0.5417564843114021,0.05578933040354727,538.691684337721,312.00285034185106,303.71583551859055,168.04782258008737,54.5961043180215,,,,,,383.3501310040958,222.0311488551129,216.1338456100562,119.588173855385,38.85232378954944,,,,,,133.02461391974737,73.08639756793475,73.65418569707668,0.34142111063757385,31.61071611783089,0.003799392097264442,LANDSAT-7,98.04160777756215,039801,1.023851313207E12,2002-06-12T03:08:33.207,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20020628_12,0.02352066130473318,0.017508130503597792,0.01781247591411116,6.597357902647272E-4,0.003824905824172513,0.04131002190707881,0.031013049122662003,0.03340688475150589,9.586581709215758E-4,0.008141743995208619,0.054705475772707055,0.040634682208458894,0.04312757744534648,0.0022327637831175804,0.010722823348970638,0.029717779414843336,0.021506079484932772,0.02273530797100543,0.0021178316556323988,0.005549563050719677,,,,,,49.0,-0.07001343502020843,-0.14959385006178846,-0.12745457281738803,-0.9259215966563243,0.12138658605037035,0.7829456932236329,0.15435115795048254,0.1379208969748188,0.05670901796818074,0.07963698668927469,0.9560576449148903,0.6233363584621247,0.6175100198753906,0.5846385037224873,0.04259610113242227,399.55971507704646,246.9717721439043,257.39561238281505,16.350774408112567,79.08255870721973,,,,,,284.33939778939964,175.75296585852615,183.1709020126083,11.635730963759855,56.277663312778095,,,,,,163945.00238240196,2497.6092812677252,174.83282046547072,1.9987445926588558,16706.99359593376,0.0,LANDSAT-7,98.19784938011226,039801,1.025233707567E12,2002-06-28T03:08:27.567,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20021002_12,0.028432908332417198,0.02344642342875363,0.024283431213565694,0.002495149352395972,0.004455159048301891,0.043235816128208454,0.035450917366077146,0.03764900074341282,1.395058165332297E-4,0.008305211371233731,0.0510495716184986,0.04192264300559502,0.04472610507724449,0.0014346442026395862,0.010104414006058104,0.024165513323296268,0.018256533010881527,0.019418420892199452,0.001640559375246888,0.004187502910946285,,,,,,44.0,0.206881724807816,0.10209384389610479,0.10280178529715364,-0.34057836261107444,0.0815082112621092,0.9345388400273172,0.09666358647655662,0.08967139898076591,0.049533674692144626,0.09242037131956464,0.8780237437294722,0.5543004273994746,0.5457274324575287,0.5160327361744336,0.043724673296687055,282.735081561745,192.00339045415174,204.49943107819334,12.573406754971645,51.71908177805821,,,,,,201.2032739829674,136.6357176541913,145.52829749074152,8.947636035280542,36.804943071295746,,,,,,629.5697607118013,223.6852026753168,217.8226511366027,3.828495080302527,115.85862290729675,0.0,LANDSAT-7,94.77518177424876,039801,1.033528064457E12,2002-10-02T03:07:44.457,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20021018_12,0.03028766993320511,0.023970006372837863,0.024889483710771338,0.0033963850980505733,0.00479593751365064,0.03866460048261374,0.030538160658594122,0.0319015540849701,0.0012509986465268194,0.006578909812805138,0.040944357317720316,0.031204119681244456,0.03285391258083526,0.004147187201811774,0.007306656809107052,0.03582903642860667,0.016040390019694352,0.015483796841472868,0.002809588414119027,0.005308682478043304,,,,,,18.0,0.36748090853196486,0.17010282316281822,0.21493186296470712,-0.3997961637584039,0.139407189060787,0.5707479769968549,0.023434604851162378,0.016403480482841678,-0.04823912140338085,0.06398638856090183,0.6995790322400776,0.4533454009115998,0.44509960369638885,0.34740079108077754,0.04808519022138932,576.3522335671792,167.28557288358556,150.59452471998975,21.925478516991653,82.95963964132208,,,,,,410.1505753037853,119.0457327345962,107.16785214697096,15.602867662881579,59.03671738250849,,,,,,139.67197188871654,69.04039935965903,70.60144173486384,3.853058039360195,26.21955463707437,0.3238149869877032,LANDSAT-7,91.7431181903108,039801,1.034910466818E12,2002-10-18T03:07:46.818,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20030106_12,0.020869831795661518,0.017557870922897963,0.018727382398120468,0.0013920164812258142,0.00350201571445753,0.030263950562704534,0.025424879307331137,0.027033353230060397,0.0035938118542888204,0.005337698607417239,0.029927055871813147,0.024425403897759698,0.025949705437795248,8.945036391148927E-4,0.005461124170104273,0.02503544324389969,0.0117546091341089,0.011509980266298885,0.0023488698983398955,0.002870749231418834,,,,,,1.0,0.3255081313041891,0.18567835501890936,0.2436926055919162,-0.8259257213236307,0.18392364729413954,0.25319396823577733,-0.008745222500066863,-0.0184795304186838,-0.0943151171444914,0.04295851664164549,0.8440544591178849,0.49780427393928206,0.4852598325752337,0.43173684325816675,0.051527569816737256,298.99394537265636,107.92837426383619,103.9200495911617,18.19937656054751,34.89400871161939,,,,,,212.77359844333736,76.80526285451614,73.95281156734647,12.951255034233736,24.831686101304605,,,,,,56.718862345625425,39.866379003787,42.38123557653885,0.7808395015707655,11.351151867554359,0.001899696048632221,LANDSAT-7,96.02023204457001,039801,1.041822500436E12,2003-01-06T03:08:20.436,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20030122_12,0.02660110845119236,0.023349078975731158,0.024111914600363573,0.0033828673781786567,0.0031459592186048,0.030457347053819025,0.026393215744993127,0.028238705396358855,3.768051422328809E-4,0.006086605227902173,0.028051416886325762,0.0229044453532596,0.023970773185916328,0.0011437577450733585,0.005203059436990016,0.02576571196367156,0.01776073362757224,0.018183957527654896,0.002252199443056367,0.0032723236833634667,,,,,,26.0,0.1936056237518083,0.10755242924360682,0.13664423241891874,-0.714655156092916,0.11192030624582179,0.5469908259523879,-0.06520765451027447,-0.0705793647628616,-0.3291177106027581,0.08562059118007971,0.6286695165923881,0.3721438991262006,0.3701418524709904,0.3177444141853777,0.033585471492941006,313.17299449280574,182.9931728404155,186.65049705695375,17.42428232469073,42.06450597664914,,,,,,222.8638606392451,130.22376030822318,132.82642851027293,12.399673330830389,29.934439950740696,,,,,,49.42462246964324,35.0444188905951,36.62949016628909,1.0030662095674692,9.374747293042557,0.3887771420624991,LANDSAT-7,96.52801729222975,039801,1.043204910646E12,2003-01-22T03:08:30.646,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20030207_12,0.02402806504597463,0.019874791390811525,0.02087683723049914,0.0024889840004885086,0.004031060285921418,0.030287824190793653,0.025709070579255266,0.027622558653565395,0.0012570111711400712,0.0059472976999191095,0.02752784613788742,0.023261045706163865,0.025043479992884168,0.0018556206507698379,0.005275515022501998,0.020668191339179423,0.015641784932291413,0.016708891434516055,0.003241473427396189,0.0032189460723103837,,,,,,0.0,0.18215577874556638,0.07945421927638813,0.10720725872711341,-0.7788380347433574,0.13648787757085576,0.36300637211529085,-0.0426110314128898,-0.04929230906374097,-0.11475109743100047,0.04908379748387259,0.7681269158173847,0.4441405542724511,0.4350343387602991,0.40224116104699686,0.050657538892453856,223.53982934710757,155.20553591347144,166.47315577815607,25.467332432079104,37.12118333347843,,,,,,159.07805031406969,110.44919432557863,118.4675908904738,18.12336352688478,26.416614378242794,,,,,,47.56815755329918,36.53901807351292,39.652084987936504,1.6492790324156306,10.166193889217617,0.003166160081053702,LANDSAT-7,95.89816828430632,039801,1.044587319595E12,2003-02-07T03:08:39.595,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20030327_12,0.018352794016045924,0.01467582669363187,0.015514246489253383,0.0019785398897924312,0.002893303351769541,0.023871138680230424,0.020257238870998836,0.02166848964367638,6.410688840646129E-4,0.004513004866416854,0.020224995735976227,0.016624021995543144,0.017567494789460396,0.0013649142484547096,0.0036711165184996415,0.016697127317272773,0.011587927790146063,0.0116350118182049,0.0034496164313952936,0.0019265725902676103,,,,,,5.0,0.21541646199275122,0.09507918888300487,0.13890474934904054,-0.7342566119214707,0.14839470284528905,0.7717122716856034,-0.07988183769727823,-0.09418096216087254,-0.13507434058579748,0.11309533743886455,0.7657501081665729,0.44763767521465087,0.43324060127710345,0.37373857313613273,0.056550791281786375,166.31699716702366,105.41371188587914,105.28640920051578,27.19150355207451,20.426241307385414,,,,,,118.3564634575181,75.01574914927663,74.92515651061132,19.350338518222024,14.535962794254578,,,,,,27.549351845632387,20.926347838109574,22.217674530199176,1.2019805287717469,5.336051416786517,0.1663711583924352,LANDSAT-7,93.68637303269674,039801,1.048734520342E12,2003-03-27T03:08:40.342,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20030412_12,0.02077980415115608,0.016655159787596883,0.017814076800434606,0.0011713233247366383,0.0037311982035333267,0.02554258062933666,0.02074971885099737,0.022458490244635247,0.0020232977920216734,0.004342609685608799,0.020506809840536645,0.016431997523162878,0.017685825413840124,9.320075304907129E-4,0.003530858788350909,0.015175215700766744,0.010660813274393563,0.010987415000067441,0.002593283668056806,0.001835967073298349,,,,,,7.0,0.32520161232615963,0.18246534419750024,0.23275034654273502,-0.826712584791646,0.18854491016591687,0.1102569518328049,-0.10343035862367841,-0.11131146781923898,-0.15619893849890348,0.041976685957331804,0.8946440734020255,0.406170575550046,0.38685381313951583,0.3375468879490022,0.07807573728253334,146.71345615838035,95.39310310606596,98.27548907682143,20.16944987346516,18.659916694298293,,,,,,104.40596035471506,67.8847653227769,69.93596282891987,14.35322184484665,13.278990036906247,,,,,,28.163326196596092,20.677942706232155,22.438800084281038,0.8141450889485372,5.186333823368163,0.008865248226950364,LANDSAT-7,93.68637310647765,039801,1.050116927184E12,2003-04-12T03:08:47.184,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20031106_12,0.030564372877968638,0.02715004484519889,0.028469398172628634,0.004639744412594336,0.0041813946960619465,0.032903175446003755,0.02909730025898488,0.030390396489361465,7.281687739209659E-4,0.005585583490015542,0.030724102360221706,0.02703986160015571,0.02817105822851628,0.0011029264041153585,0.004615308941933831,0.026953879958804338,0.021505125286374764,0.024040336561555294,1.840380226972273E-4,0.006545053843685526,,,,,,2.0,0.1342079140889203,0.06519496678465506,0.07838931687586304,-0.3117542392915871,0.059275750725810185,0.0020341788583111368,-0.038991618849515276,-0.03638138282747479,-0.512977121908998,0.05266877353532378,0.5181373728170947,0.35194791394092734,0.3469347677401776,0.31557446049415855,0.02425620061494277,337.34952413396474,248.73016500143603,280.4498135510158,1.3797107746590052,82.96231997457956,,,,,,240.06864785729374,177.0042941264206,199.57700460335084,0.9818460570141309,59.03862479287909,,,,,,60.16380482807692,47.3156846817437,49.85912271022275,0.9665208204163002,10.668880150273491,0.08557088565763382,LANDSAT-7,94.93142337679888,039801,1.068088106529E12,2003-11-06T03:08:26.529,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20040210_12,0.0290232095720803,0.023667237334235376,0.0255285292589844,0.0010106652543976837,0.0061359867576362415,0.030961863495629398,0.02538912197195656,0.028217118311298455,7.475976239115469E-4,0.006725591001618088,0.02521241147112835,0.020810544597183202,0.022747070059298182,0.0022795548483813856,0.004941801452120285,0.0321336645673383,0.023020729703184816,0.024202186744854463,0.00666626789133325,0.004536648313943014,,,,,,4.0,0.07628761243722228,-0.03994693080897891,0.026735800984939682,-0.8977269910022343,0.19848089916840353,-0.03685181977275238,-0.11232393816529229,-0.10551020984881013,-0.3739289508881681,0.039535890143050006,0.8256895735380648,0.34037434181142795,0.3263517376673624,0.2845535904359723,0.07392501173593698,462.0288688806348,269.45588645473947,283.40713905053036,55.35091907692371,69.16123600998456,,,,,,328.79443392711585,191.75337651488604,201.68153146096225,39.389473972338436,49.21733461957657,,,,,,40.148119010178895,30.086288195618593,33.42910061781112,2.042452302130385,8.715085319581595,0.0,LANDSAT-7,99.28665804788339,039801,1.076382548274E12,2004-02-10T03:09:08.274,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20040226_12,0.026795375780238766,0.02251830894142647,0.024849736188571732,9.548187969746415E-4,0.005539384283937657,0.030408938337418086,0.02568598983492757,0.02787084288657566,0.006259155426001476,0.005049832250364795,0.025520689503361785,0.02114470539154181,0.022638074210706335,0.0053451854079589484,0.004107235897840251,0.033024201856870945,0.021252073750518272,0.022498585675927944,0.001430436409035415,0.004595987823345859,,,,,,20.0,0.09585598081558153,-0.025329557535674906,0.04586709554474006,-0.8913421972374792,0.17771160450319295,0.011070424792802035,-0.09547142714509184,-0.1004517827565368,-0.13867580245891772,0.022906615372017186,0.8479486167812085,0.36709529663801604,0.3440918343703939,0.31653127869218267,0.08151654015176553,487.3009517622684,238.8067625612242,253.35882916106976,10.927840183424642,66.75046688733487,,,,,,346.7788516656806,169.94248542198798,180.2981987170419,7.776598539956928,47.50175465824028,,,,,,41.0681118394739,30.584840645141977,33.15588280146285,5.08659130041276,7.792856745916152,0.0020522891071737574,LANDSAT-7,97.10904071234113,039801,1.077764947608E12,2004-02-26T03:09:07.608,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20041124_12,0.02036150039056445,0.015239503809336993,0.016334884867515692,0.002402876689889525,0.00372582708291988,0.02944900164221197,0.023543039472475467,0.025409033669397497,7.717918780019791E-4,0.006045294858797891,0.03229746533019839,0.0251903295036224,0.02777819657465469,2.753167908230903E-5,0.0070364427587668935,0.028861612577770448,0.00995730908155052,0.009873589218720424,8.257660702321132E-4,0.002955117677152257,,,,,,3.0,0.3244045129504619,0.19411740838231928,0.2415211222289863,-0.8457041018750084,0.18455364829066256,0.6278103679510457,0.06031151715944593,0.0436515619832783,0.008136962117779627,0.07274427710269811,0.8224204857727588,0.5513349264202454,0.5349617646309478,0.4976961817146207,0.05641372268373701,379.32355513642847,89.49288206089966,86.58933891262808,6.250756542876905,36.64743455970094,,,,,,269.93870293963045,63.68598042154277,61.619726795158314,4.448237107154429,26.079479687341504,,,,,,67.68306879523952,44.80321854543712,48.454446311542,0.023652255311136915,14.669781462144561,0.0020466392978823315,LANDSAT-7,95.70774875510149,039801,1.10126574402E12,2004-11-24T03:09:04.020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20050127_12,0.023804172968783347,0.019360830734289226,0.02058695103860877,0.002758463885150827,0.004371887163076472,0.028841060740608333,0.023092135573016984,0.025388765707454634,0.0019435304939274998,0.005881168792793774,0.024218123023555138,0.019192281385767878,0.02112872358732149,0.0022921855080764706,0.0048852775998755,0.025253625260363982,0.015529040581621313,0.01657325642510973,0.0037193976671093783,0.0033521683114372623,,,,,,22.0,0.1992274398341708,0.06053496499041263,0.10285461740772776,-0.6704666530239746,0.1469425009341943,0.08231312344454109,-0.09255075000248568,-0.09701607837868859,-0.20455122334356945,0.03481533592372898,0.683039727899134,0.39719874411675565,0.3859565162838725,0.3431061002978645,0.05328363710517122,303.17817397128994,153.82110164874567,164.677144756765,29.443154235642943,40.98324264570878,,,,,,215.7512285573223,109.46398688284323,117.18949234105675,20.952684738922684,29.164978584216218,,,,,,37.3075935824049,26.49688761662418,29.554714068263774,2.0542640216013974,8.044623905147336,0.007271497765592985,LANDSAT-7,97.10904071234113,039801,1.106795365781E12,2005-01-27T03:09:25.781,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126053_20050212_12,0.021879966018793495,0.017331957052680196,0.018953688645464924,0.0010342573523301334,0.004253653800435658,0.02604533953601471,0.02116954375891673,0.022818714709274712,1.0598451703756694E-4,0.005615027048501991,0.021690294721353445,0.016907589355456828,0.018559347254126488,0.001387655448517334,0.0042734519939537675,0.025457872080324063,0.01647510517855078,0.01759015763007188,0.00119843743338684,0.0036423238201812305,,,,,,1.0,0.11965527313019184,-0.0216023215699279,0.04214358167440733,-0.8419755401309643,0.1659447170824477,0.038848450357221315,-0.11657297668334504,-0.11173582763140623,-0.3993494580382263,0.05033006682772965,0.856767333370285,0.40263735270254664,0.3799739633218075,0.34187900637667196,0.07034826050623619,307.1350452327904,166.16686449503982,178.3828965525401,9.123171571008207,43.88417050649204,,,,,,218.5670639610698,118.24962427446353,126.94294111181235,6.4923389734864365,31.229371088867673,,,,,,30.85612022396938,21.739819812114984,24.11593576947352,1.2225281418436034,6.474001281790057,0.0,LANDSAT-7,98.19784938011226,039801,1.108177800248E12,2005-02-12T03:10:00.248,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
2_LE07_126052_20050401_12,0.027805969140573424,0.022181761379743176,0.02449932339871753,8.270498305080614E-4,0.005935828858285586,0.03172002116734025,0.023885562689353518,0.025702498193228226,0.00412623559589111,0.006056759527455928,0.026232211208637543,0.020054468545692296,0.021070710479573894,0.0054046903383741345,0.004480936384887844,0.024450888678087777,0.016988339906339738,0.017359406406413615,0.003580257387577454,0.002638277197754255,,,,,,59.0,0.2579146640321653,0.09279778957510502,0.164059682174599,-0.90809761094401,0.20178090006110938,0.1790193704592624,-0.0760800321680868,-0.09247929091144629,-0.13785018571620478,0.05433133263149262,0.8565309727732601,0.35414991859324885,0.339661585816579,0.2521864855589062,0.08479486512083347,287.99532779536986,171.396971744529,175.22352876014364,28.279465886378926,32.00065084348177,,,,,,204.94663245944557,121.9715348915209,124.69463453437871,20.124567108544284,22.772680644118243,,,,,,43.26752251382953,28.307332654674216,29.42274796323236,5.149423685715936,8.489251889294163,0.12303666878480918,LANDSAT-7,95.47338636120202,039801,1.112324980931E12,2005-04-01T03:09:40.931,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[105.1329855144116,10.70476507401089],[105.13468448997357,10.70476507401089],[105.13468448997357,10.708269925990292],[105.1329855144116,10.708269925990292],[105.1329855144116,10.70476507401089]]]}"
