,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-01-05 17:00:00+00:00,145.84,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
1,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-01-14 17:00:00+00:00,56.65,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
2,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-01-21 17:00:00+00:00,64.7,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
3,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-02-04 17:00:00+00:00,47.33,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
4,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-02-11 17:00:00+00:00,34.04,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
5,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-02-18 17:00:00+00:00,40.77,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
6,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-03-04 17:00:00+00:00,62.13,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
7,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-03-18 17:00:00+00:00,65.38,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
8,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-04-08 17:00:00+00:00,190.84,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
9,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-05-13 17:00:00+00:00,48.89,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
10,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-05-21 17:00:00+00:00,165.33,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
11,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-05-27 17:00:00+00:00,138.7,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
12,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-06-03 17:00:00+00:00,116.69,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
13,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-06-10 17:00:00+00:00,111.05,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
14,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-06-17 17:00:00+00:00,121.75,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
15,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-06-27 17:00:00+00:00,111.05,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
16,Sediment Concentration.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Sediment Concentration,2009-07-14 17:00:00+00:00,301.78,Mekong,20.2741203308105,100.08854675293,mg/l,TH,Thailand,Unknown,7,7 days
