,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-01-05 17:00:00+00:00,1660.62,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
1,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-01-14 17:00:00+00:00,1090.69,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
2,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-01-21 17:00:00+00:00,1390.94,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
3,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-02-04 17:00:00+00:00,1293.98,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
4,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-02-11 17:00:00+00:00,1215.85,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
5,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-02-18 17:00:00+00:00,1325.48,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
6,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-03-04 17:00:00+00:00,1343.88,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
7,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-03-18 17:00:00+00:00,1203.22,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
8,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-04-08 17:00:00+00:00,1954.99,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
9,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-05-13 17:00:00+00:00,2364.878,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
10,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-05-21 17:00:00+00:00,1366.17,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
11,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-05-27 17:00:00+00:00,1164.72,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
12,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-06-03 17:00:00+00:00,2295.05,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
13,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-06-10 17:00:00+00:00,2183.07,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
14,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-06-17 17:00:00+00:00,1858.56,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
15,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-06-27 17:00:00+00:00,2183.07,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
16,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-07-14 17:00:00+00:00,3421.03,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
17,Discharge.Measured DSMP@TH_010501_[Chiang Saen],010501,Chiang Saen,Discharge,2009-07-22 17:00:00+00:00,2256.62,Mekong,20.2741203308105,100.08854675293,m^3/s,TH,Thailand,Unknown,7,7 days
