,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
27,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-08-10 17:00:00+00:00,4895.0675,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
28,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-08-16 17:00:00+00:00,4929.625,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
29,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-08-22 17:00:00+00:00,3960.225,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
30,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-08-28 17:00:00+00:00,5046.875,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
31,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-09-04 17:00:00+00:00,5820.049999999999,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
32,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-09-11 17:00:00+00:00,4205.35,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
33,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-09-18 17:00:00+00:00,2595.65,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
34,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-09-24 17:00:00+00:00,1500.05,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
35,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-10-02 17:00:00+00:00,4314.525,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
36,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-10-10 17:00:00+00:00,4796.5,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
37,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-10-18 17:00:00+00:00,7386.0,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
38,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-10-25 17:00:00+00:00,7787.175,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
39,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2012-11-05 17:00:00+00:00,6837.0,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
