,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-01-05 17:00:00+00:00,87.14,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
1,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-01-19 17:00:00+00:00,71.46,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
2,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-02-02 17:00:00+00:00,85.18,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
3,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-02-23 17:00:00+00:00,184.48,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
4,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-03-02 17:00:00+00:00,36.52,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
5,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-03-23 17:00:00+00:00,10.39,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
6,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-04-07 17:00:00+00:00,26.31,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
7,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-04-27 17:00:00+00:00,112.83,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
8,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-05-05 17:00:00+00:00,158.62,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
9,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-05-12 17:00:00+00:00,67.85,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
10,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-05-18 17:00:00+00:00,65.73,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
11,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-05-25 17:00:00+00:00,301.35,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
12,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-06-04 17:00:00+00:00,244.93,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
13,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-06-08 17:00:00+00:00,207.08,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
14,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-06-15 17:00:00+00:00,257.598,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
15,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-06-22 17:00:00+00:00,204.468,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
16,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-07-09 17:00:00+00:00,664.666,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
17,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-07-13 17:00:00+00:00,1264.732,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
18,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-07-20 17:00:00+00:00,554.46,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
19,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-07-28 17:00:00+00:00,347.628,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
20,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-08-03 17:00:00+00:00,305.284,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
21,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-08-10 17:00:00+00:00,430.168,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
22,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-08-17 17:00:00+00:00,473.914,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
23,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-08-24 17:00:00+00:00,557.576,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
24,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-09-07 17:00:00+00:00,667.35,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
25,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-09-14 17:00:00+00:00,648.386,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
26,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-09-21 17:00:00+00:00,408.324,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
27,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-09-28 17:00:00+00:00,530.25,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
28,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-10-05 17:00:00+00:00,371.72,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
29,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-10-12 17:00:00+00:00,333.62,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
30,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-10-19 17:00:00+00:00,254.79,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
31,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-10-26 17:00:00+00:00,186.56,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
32,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-11-02 17:00:00+00:00,293.814,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
33,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-11-09 17:00:00+00:00,167.206,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
34,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-11-23 17:00:00+00:00,137.251,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
35,Sediment Concentration.Measured DSMP@TH_013402_[Mukdahan],013402,Mukdahan,Sediment Concentration,2009-12-08 17:00:00+00:00,108.833,Mekong,16.582799911499,104.733177185059,mg/l,TH,Thailand,Unknown,7,7 days
