,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-06-04 17:00:00+00:00,38.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
1,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-06-19 17:00:00+00:00,127.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
2,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-07-09 17:00:00+00:00,315.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
3,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-07-14 17:00:00+00:00,235.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
4,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-07-20 17:00:00+00:00,231.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
5,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-07-27 17:00:00+00:00,301.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
6,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-08-04 17:00:00+00:00,302.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
7,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-08-13 17:00:00+00:00,414.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
8,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-08-19 17:00:00+00:00,320.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
9,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-08-26 17:00:00+00:00,285.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
10,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-08-31 17:00:00+00:00,254.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
11,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-09-08 17:00:00+00:00,232.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
12,Sediment Concentration.Measured DSMP@KH_019801_[Chroy Chang Var],019801,Chroy Chang Var,Sediment Concentration,2011-09-15 17:00:00+00:00,100.0,Mekong,11.5874,104.93842,mg/l,KH,Cambodia,Unknown,7,9 days
