,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
0,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-06-16 17:00:00+00:00,98.8,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
1,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-07-07 17:00:00+00:00,189.8,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
2,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-07-18 17:00:00+00:00,150.1,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
3,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-07-21 17:00:00+00:00,110.3,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
4,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-07-25 17:00:00+00:00,129.0,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
5,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-08-07 17:00:00+00:00,241.5,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
6,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-08-14 17:00:00+00:00,145.4,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
7,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-08-21 17:00:00+00:00,148.4,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
8,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-08-29 17:00:00+00:00,164.0,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
9,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-09-08 17:00:00+00:00,156.6,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
10,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-09-18 17:00:00+00:00,258.6,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
11,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-09-26 17:00:00+00:00,293.2,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
12,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-09-29 17:00:00+00:00,363.8,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
13,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-10-04 17:00:00+00:00,270.2,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
14,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-10-09 17:00:00+00:00,239.7,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
15,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-10-18 17:00:00+00:00,218.3,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
16,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-10-24 17:00:00+00:00,175.4,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
17,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-11-08 17:00:00+00:00,143.1,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
18,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-11-17 17:00:00+00:00,146.8,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
19,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2011-12-15 17:00:00+00:00,106.8,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
20,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-07-08 17:00:00+00:00,128.3,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
21,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-07-15 17:00:00+00:00,68.98,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
22,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-07-25 17:00:00+00:00,76.407,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
23,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-07-29 17:00:00+00:00,116.122,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
24,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-08-09 17:00:00+00:00,297.86,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
25,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-08-15 17:00:00+00:00,464.04,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
26,Sediment Concentration.Measured DSMP@LA_013901_[Pakse],013901,Pakse,Sediment Concentration,2012-08-20 17:00:00+00:00,269.74,Mekong,15.099760055542,105.813186645508,mg/l,LA,Lao PDR,Unknown,7,8 days
